index,year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
3,2018,5,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",93,21,9,1.44,5.7,0,4.86,1,0,1147,512,127,152,0,356
3,2018,5,AA,American Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",201,61,20.23,2.26,20.83,0,17.68,5,0,2727,806,119,833,0,969
3,2018,5,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",124,32,11.54,0.36,4.16,0,15.94,0,1,2010,551,49,182,0,1228
3,2018,5,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",805,187,72.36,8.91,38.84,0.1,66.8,17,1,11437,4122,866,1645,2,4802
3,2018,5,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",180,44,14.02,2.28,9.46,0,18.23,1,0,2776,861,275,427,0,1213
3,2018,5,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",179,35,10.76,0,6.68,0,17.57,3,0,1869,567,0,246,0,1056
3,2018,5,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",382,81,35.32,3.68,25.83,0,16.17,4,1,4190,1819,177,840,0,1354
3,2018,5,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",760,145,54.04,7.38,33.94,0,49.65,7,1,8520,3312,620,1542,0,3046
3,2018,5,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",647,124,51.16,4.26,16.58,0,52,9,2,8425,3159,395,822,0,4049
3,2018,5,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",124,23,9.41,0.3,4.01,0,9.28,1,0,1730,912,15,190,0,613
3,2018,5,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31,4,2.15,0.59,0.24,0,1.03,0,0,308,81,94,6,0,127
3,2018,5,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",14,3,1.11,0,0.01,0,1.88,0,0,582,223,0,2,0,357
3,2018,5,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",716,171,54.76,10.83,43.56,0.08,61.77,3,1,10152,3284,728,1566,9,4565
3,2018,5,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1158,374,67.75,11.27,214.62,0.35,80.01,11,0,26411,5180,947,12914,33,7337
3,2018,5,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",350,57,21.54,2.34,16.6,0,16.53,3,0,3270,1232,257,622,0,1159
3,2018,5,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",473,139,64.29,10.43,39.06,0,25.22,2,1,7410,3544,1015,1426,0,1425
3,2018,5,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",386,81,27.59,4.04,20.5,0,28.87,4,4,4668,1475,189,703,0,2301
3,2018,5,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",359,65,30.75,4.01,9.33,0,20.9,0,1,3164,1241,362,298,0,1263
3,2018,5,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",560,102,39.8,8.31,34.46,0,19.43,1,0,4951,1727,490,1071,0,1663
3,2018,5,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",666,159,56.84,3.09,27.93,0,71.14,11,2,10705,3552,191,1006,0,5956
3,2018,5,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",62,19,5.62,3,8.64,0,1.73,0,0,1349,519,373,281,0,176
3,2018,5,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",66,12,2.27,1.82,2.13,0,5.78,0,0,749,108,159,72,0,410
3,2018,5,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",58,16,6.46,0,3.85,0,5.68,1,0,807,405,0,167,0,235
3,2018,5,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1073,273,89.75,11.09,83.46,0.95,87.75,9,3,15252,4639,873,3198,38,6504
3,2018,5,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",267,60,25.35,2.7,9.64,0.15,22.17,7,1,3780,1296,178,590,3,1713
3,2018,5,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",296,68,25.88,1,16.36,0,24.77,4,1,4504,1622,60,677,0,2145
3,2018,5,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",62,22,6.73,0.7,1.52,0,13.05,1,0,1371,337,84,90,0,860
3,2018,5,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",9,2,2,0,0,0,0,0,0,63,63,0,0,0,0
1,2018,5,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,1,0,0,1,0,0,0,0,35,0,0,35,0,0
1,2018,5,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018,5,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",55,5,0.89,0,2.24,0,1.87,1,0,133,40,0,56,0,37
1,2018,5,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1285,144,36.56,0.73,57.3,0.81,48.59,11,1,5819,2188,27,1563,13,2028
1,2018,5,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62,4,0,0,3,0,1,0,0,92,0,0,77,0,15
1,2018,5,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",143,29,5.85,0,16.64,0,6.51,0,0,1376,378,0,504,0,494
1,2018,5,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",71,4,0.96,0,0.58,0,2.45,2,0,88,26,0,12,0,50
1,2018,5,AS,Alaska Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",18,1,0.89,0,0.11,0,0,0,0,74,66,0,8,0,0
1,2018,5,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",62,12,1.47,0,7.81,0,2.72,0,0,493,137,0,275,0,81
1,2018,5,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",62,5,2.63,0,1.43,0,0.95,0,0,216,131,0,30,0,55
1,2018,5,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",295,44,13.08,0,29.91,0,1.01,0,0,1769,687,0,1043,0,39
1,2018,5,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",62,6,0,1,0.24,0,4.76,0,0,366,0,27,5,0,334
1,2018,5,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",144,10,4.15,0,3.5,0,2.35,2,0,415,265,0,70,0,80
1,2018,5,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",120,14,3.64,0,9.91,0,0.46,0,2,505,186,0,298,0,21
1,2018,5,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62,14,2.88,0,5.28,0,5.84,0,0,578,69,0,140,0,369
1,2018,5,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",22,3,0.21,0,1.6,0,1.19,0,0,77,4,0,41,0,32
1,2018,5,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",178,39,10.3,0,24.81,0,3.89,0,2,1514,552,0,866,0,96
1,2018,5,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",153,35,7.15,0,24.18,0,3.66,0,2,1338,275,0,905,0,158
1,2018,5,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",208,46,13.24,0,26.43,0.09,6.24,1,1,1740,600,0,810,17,313
1,2018,5,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",124,17,2.97,0,10.88,0.58,2.57,0,0,644,83,0,480,11,70
1,2018,5,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",91,9,4.17,0,4.54,0,0.29,0,0,247,153,0,88,0,6
1,2018,5,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",415,132,17.15,0,97.95,0.15,16.75,1,3,6176,1043,0,4552,6,575
1,2018,5,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",350,34,9.68,0.8,14.11,0,9.41,2,0,1219,471,12,342,0,394
1,2018,5,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",103,25,7.91,0,13.8,1.31,1.98,0,1,1230,611,0,527,42,50
1,2018,5,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",147,27,8.14,0,12.96,0,5.9,0,0,1058,546,0,308,0,204
1,2018,5,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",261,44,11.28,0,19.13,0,13.59,0,1,1981,579,0,660,0,742
1,2018,5,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",176,45,11.34,0,27.56,0.07,6.03,0,1,1502,556,0,770,3,173
1,2018,5,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",57,5,1.7,0,3.3,0,0,0,0,185,44,0,141,0,0
1,2018,5,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",61,3,1,0,2,0,0,0,0,62,18,0,44,0,0
1,2018,5,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",425,110,26.92,0,68.59,0.11,14.38,2,1,5867,1735,0,3354,4,774
1,2018,5,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",353,40,15.67,0,9.79,0,14.54,0,1,1681,785,0,254,0,642
1,2018,5,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",186,27,6.85,0,14.32,0,5.84,1,0,1501,355,0,550,0,596
1,2018,5,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",201,20,7.52,0,4.97,0,7.51,1,0,1025,392,0,179,0,454
1,2018,5,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",713,154,39.59,0.19,75.98,0.43,37.81,5,1,7188,2190,7,2745,9,2237
1,2018,5,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1954,452,107.6,2.93,256.41,0.35,84.7,21,0,20143,6233,173,8962,7,4768
1,2018,5,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",142,15,3.56,0,9.27,0.32,1.85,0,0,532,160,0,240,6,126
1,2018,5,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",57,3,1,0,1.85,0,0.15,0,0,129,45,0,74,0,10
1,2018,5,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",174,34,4.57,0,27.95,0,1.48,0,1,1222,205,0,967,0,50
1,2018,5,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",31,3,0.33,0,2.67,0,0,0,1,65,6,0,59,0,0
1,2018,5,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",59,7,1.75,0.6,0.99,0,3.66,0,0,175,38,12,21,0,104
1,2018,5,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",62,4,0,0,3.04,0,0.96,0,1,145,0,0,119,0,26
1,2018,5,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",214,27,5.33,0,10.44,0,11.23,0,0,1112,448,0,240,0,424
1,2018,5,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",305,44,17.63,0,17.39,0,8.99,0,1,2172,910,0,623,0,639
1,2018,5,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",31,2,0,0,1,0,1,0,0,47,0,0,20,0,27
1,2018,5,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",62,6,2.87,0,2.13,1,0,1,0,166,59,0,91,16,0
1,2018,5,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",101,18,5.62,0,8.07,0,4.31,0,0,645,279,0,238,0,128
1,2018,5,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",292,69,13.74,0,46.16,0,9.1,0,2,3388,655,0,2301,0,432
1,2018,5,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",62,2,0,1,0,0,1,2,2,120,0,105,0,0,15
1,2018,5,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1656,168,43.91,2.84,69.85,1.92,49.47,7,0,8708,2519,237,2134,38,3780
1,2018,5,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",94,24,4.26,0,18.49,0,1.25,0,0,1123,109,0,963,0,51
1,2018,5,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",235,39,10.51,0,22.3,0.5,5.69,0,0,1380,639,0,539,9,193
1,2018,5,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",62,6,3.29,0,1.18,0,1.53,0,0,169,91,0,38,0,40
1,2018,5,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",219,41,7.86,0,18.03,0,15.11,3,0,1997,731,0,483,0,783
1,2018,5,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",62,11,2.74,0,6.84,0,1.43,0,0,274,71,0,159,0,44
1,2018,5,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",726,125,25.4,0.38,68.68,1,29.55,13,3,4360,1073,9,1707,54,1517
1,2018,5,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31,5,0.44,0,3.88,0,0.68,0,0,201,26,0,146,0,29
1,2018,5,AS,Alaska Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31,3,0,0,3,0,0,0,0,63,0,0,63,0,0
1,2018,5,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",85,6,4.6,0,0,0,1.4,1,1,372,295,0,0,0,77
1,2018,5,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",5604,739,170.24,11.44,343.68,3.78,209.86,18,12,33103,10526,1254,9556,141,11626
1,2018,5,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2465,844,129.81,13.91,543.74,3.45,153.1,53,15,49737,8149,1776,30441,138,9233
1,2018,5,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",99,18,8.08,0,3.7,0,6.22,0,1,788,288,0,109,0,391
1,2018,5,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",444,49,14.26,0,20.8,0,13.94,1,0,2335,999,0,600,0,736
1,2018,5,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",147,22,6.51,0,7.76,0.76,6.96,0,0,958,451,0,208,13,286
1,2018,5,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",182,26,5.8,0,11.04,0,9.16,0,0,992,364,0,250,0,378
1,2018,5,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",354,30,8.77,0,12.54,0,8.68,0,0,1183,509,0,325,0,349
1,2018,5,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",40,5,0,0,5,0,0,0,2,102,0,0,102,0,0
1,2018,5,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",31,4,1,0,3,0,0,0,0,159,25,0,134,0,0
1,2018,5,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018,5,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",62,5,1.44,0,1.61,0,1.95,0,0,158,64,0,33,0,61
1,2018,5,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",62,11,0.15,0,3.59,0,7.26,0,0,499,13,0,85,0,401
11,2018,5,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30,4,2.6,0.73,0.66,0,0,0,0,167,73,52,42,0,0
11,2018,5,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",38,4,0.58,0.86,1.42,0,1.14,2,0,186,37,44,45,0,60
11,2018,5,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",62,12,3.46,1,5.04,0,2.5,0,0,755,289,33,201,0,232
11,2018,5,B6,JetBlue Airways,ANC,"Anchorage, AK: Ted Stevens Anchorage International",16,5,2.65,0,0.19,0,2.16,0,0,213,104,0,8,0,101
11,2018,5,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",298,90,44.88,1.31,20.78,0,23.03,1,2,6331,3136,433,847,0,1915
11,2018,5,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",186,30,13.46,0.69,7.26,0,8.59,0,2,1809,626,158,367,0,658
11,2018,5,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",300,85,25.45,0.94,17.32,0,41.29,9,2,6408,1574,98,1505,0,3231
11,2018,5,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",93,45,21.24,2.01,10.09,0,11.67,0,0,3034,1519,181,544,0,790
11,2018,5,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",4554,1273,328.34,13.07,296.73,2.92,631.94,46,10,80595,20212,1339,17125,93,41826
11,2018,5,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",121,39,17.62,1,6.75,0,13.63,0,0,2231,871,206,178,0,976
11,2018,5,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",92,25,9.87,0,0.64,0,14.5,3,0,1250,349,0,26,0,875
11,2018,5,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",418,99,44.97,3.33,13.88,0,36.82,6,0,7221,2411,605,668,0,3537
11,2018,5,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",31,4,1,0,1.14,0,1.86,1,0,149,41,0,29,0,79
11,2018,5,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",244,80,42.37,0.77,12.65,0,24.22,5,2,5687,2255,46,920,0,2466
11,2018,5,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",277,70,31.19,0.66,8.5,0,29.65,5,0,4377,1690,66,320,0,2301
11,2018,5,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",120,39,22.23,1.81,3.92,0,11.04,2,0,3076,1423,190,244,0,1219
11,2018,5,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",120,31,16.54,0.25,10.87,0,3.34,2,1,1521,949,16,440,0,116
11,2018,5,B6,JetBlue Airways,DAB,"Daytona Beach, FL: Daytona Beach International",31,3,0.78,0,2.22,0,0,0,0,143,69,0,74,0,0
11,2018,5,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",917,231,102.05,2.84,72.06,0,54.05,20,8,16328,6330,150,5483,0,4365
11,2018,5,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",89,42,17.46,0,12.28,0.72,11.54,0,0,2131,868,0,446,51,766
11,2018,5,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",58,12,10.02,0,1.91,0,0.06,0,0,731,567,0,158,0,6
11,2018,5,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",124,35,18.22,0.9,6.24,0,9.64,2,0,2261,892,163,284,0,922
11,2018,5,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",754,277,52.95,1,147.39,0,75.65,16,3,20215,3697,28,10574,0,5916
11,2018,5,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2141,691,207.22,5.3,204.53,1.41,272.53,34,9,46625,12666,766,9030,28,24135
11,2018,5,B6,JetBlue Airways,HOU,"Houston, TX: William P Hobby",62,13,4.34,0,3.05,0,5.61,0,0,489,130,0,84,0,275
11,2018,5,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",341,81,27.45,1.82,18.03,0,33.71,6,13,6969,1981,158,1370,0,3460
11,2018,5,B6,JetBlue Airways,HYA,"Hyannis, MA: Barnstable Municipal-Boardman/Polando Field",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2018,5,B6,JetBlue Airways,IAD,"Washington, DC: Washington Dulles International",173,55,28.18,0.87,10.02,0,15.93,2,0,3253,1349,71,434,0,1399
11,2018,5,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",341,83,44.67,0,16.24,0,22.09,6,2,4326,2353,0,607,0,1366
11,2018,5,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3731,939,233.79,11.66,364.98,5.5,323.07,47,13,60491,13516,932,22720,278,23045
11,2018,5,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",432,88,39.37,1.31,23.37,0,23.95,0,1,4471,1934,209,796,0,1532
11,2018,5,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",551,105,50.21,0,29.84,0,24.96,0,0,7330,3855,0,1225,0,2250
11,2018,5,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",522,116,39.56,0.86,46.08,0,29.5,11,4,8008,2979,26,3301,0,1702
11,2018,5,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",1083,245,75.77,4.08,37.9,0.3,126.96,6,1,14248,4562,311,1347,24,8004
11,2018,5,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1654,436,145.4,3.03,92.25,1,194.33,32,1,30179,10135,532,3367,21,16124
11,2018,5,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",87,19,9.77,0,5.81,0.09,3.33,0,1,1192,621,0,325,5,241
11,2018,5,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",185,46,23.12,1.39,9.39,0,12.1,1,0,2865,1248,92,463,0,1062
11,2018,5,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2018,5,B6,JetBlue Airways,OAK,"Oakland, CA: Metropolitan Oakland International",151,31,10.93,0.06,2.33,0.64,17.03,0,1,1848,666,18,102,14,1048
11,2018,5,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",242,102,30.54,2.17,52.22,0,17.06,3,3,7317,1827,422,3969,0,1099
11,2018,5,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",92,26,7.48,0.81,8.33,0,9.37,7,3,2218,538,212,502,0,966
11,2018,5,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",649,196,73.38,1.88,61.62,1,58.12,6,1,12406,4063,263,2404,20,5656
11,2018,5,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",126,38,13.9,0,8.89,1,14.22,1,0,2281,1236,0,276,64,705
11,2018,5,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",231,99,33.37,1.11,39.43,0,25.09,0,0,7149,1962,141,2721,0,2325
11,2018,5,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",62,22,9.57,0.32,7.28,0,4.83,0,0,1254,453,29,300,0,472
11,2018,5,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",210,64,35.46,0.62,8.24,0,19.68,1,0,4697,2157,103,353,0,2084
11,2018,5,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",62,18,11.06,0,3.84,0,3.1,0,0,1146,651,0,112,0,383
11,2018,5,B6,JetBlue Airways,PSP,"Palm Springs, CA: Palm Springs International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2018,5,B6,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",93,39,10.58,1.98,5.6,0,20.84,0,0,2782,622,83,534,0,1543
11,2018,5,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",109,24,9.55,0.36,1.53,0,12.55,1,0,1340,447,23,62,0,808
11,2018,5,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",320,97,54.18,2.5,14.34,0,25.98,5,0,5651,2952,372,664,0,1663
11,2018,5,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",244,71,36.49,1.12,12.3,0.14,20.96,3,0,4422,1898,180,692,9,1643
11,2018,5,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",52,8,4.01,0,2.01,0,1.98,1,0,442,242,0,54,0,146
11,2018,5,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",93,24,10.6,0.1,1.71,0,11.59,2,0,1800,925,22,116,0,737
11,2018,5,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",373,107,39.56,0.76,36.07,0.17,30.44,5,1,5784,2095,248,1186,7,2248
11,2018,5,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",186,29,14.83,0.72,10.22,0,3.23,0,0,2068,1200,74,629,0,165
11,2018,5,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",95,26,13.96,0,7.61,0,4.43,0,1,1253,687,0,305,0,261
11,2018,5,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",205,51,19.14,0.72,19.57,0,11.57,0,0,2479,1270,55,620,0,534
11,2018,5,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",516,168,34.76,2.5,102.81,0,27.93,7,0,11479,1889,869,6202,0,2519
11,2018,5,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",183,48,13.62,0.59,14.17,0,19.61,2,2,3069,1261,33,482,0,1293
11,2018,5,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",783,230,109.75,0.91,36.88,0,82.46,5,0,13796,6392,32,1795,0,5577
11,2018,5,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",248,67,26.93,1.12,17.38,0,21.57,0,0,3640,1517,93,726,0,1304
11,2018,5,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",142,27,8.15,0.68,7.17,0,11.01,0,0,1353,532,27,212,0,582
11,2018,5,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",62,14,9.48,0,3.66,0,0.86,1,0,459,344,0,90,0,25
11,2018,5,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",62,7,3.79,0,1.49,0,1.73,1,0,291,165,0,60,0,66
11,2018,5,B6,JetBlue Airways,STX,"Christiansted, VI: Henry E. Rohlsen",31,7,3.29,0,0.33,1,2.38,0,0,425,84,0,8,198,135
11,2018,5,B6,JetBlue Airways,SWF,"Newburgh/Poughkeepsie, NY: Stewart International",62,21,8.02,0,9.75,0,3.23,3,0,1658,756,0,724,0,178
11,2018,5,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",125,35,17.5,0.86,2.91,0.18,13.54,3,0,2756,955,200,175,25,1401
